cluster_id,center_lat,center_lng,radius_m,radius_km,start_date,end_date,start_year,start_month,end_year,end_month,duration_days,duration_weeks,observed_cases,expected_cases,excess_cases,obs_exp_ratio,llr,p_value,is_high_rate,is_hierarchical,is_gini,slider_value,n_case_points,cases_centroid_lat,cases_centroid_lng,center_to_case_centroid_km,cases_bbox_lat_min,cases_bbox_lat_max,cases_bbox_lng_min,cases_bbox_lng_max,cases_bbox_lat_span_km,cases_bbox_lng_span_km
272,32.757056,-117.214357,173.43017,0.17343,2023/6/7,2023/6/27,2023,6,2023,6,20,2.86,51,11.04,39.96,4.62,38.088946,0.005,True,True,False,0.00497512,377,32.757905,-117.214449,0.0948,32.756914,32.758507,-117.216189,-117.212701,0.1771,0.3262
273,32.746809,-117.133368,222.621823,0.22262,2024/9/4,2024/12/24,2024,9,2024,12,111,15.86,30,3.5,26.5,8.56,37.93396,0.005,True,True,False,0.00497512,45,32.747598,-117.13266,0.1099,32.745766,32.748632,-117.135634,-117.131233,0.3187,0.4116
274,32.714887,-117.156509,18.855238,0.01886,2022/6/22,2022/9/6,2022,6,2022,9,76,10.86,39,6.41,32.59,6.08,37.840183,0.005,True,True,False,0.00497512,89,32.71491,-117.156556,0.0051,32.714753,32.715054,-117.156657,-117.156332,0.0335,0.0304
275,32.707781,-117.146798,47.391363,0.04739,2022/11/2,2022/11/29,2022,11,2022,11,27,3.86,40,6.8,33.2,5.88,37.669999,0.005,True,True,False,0.00497512,299,32.707688,-117.146754,0.0111,32.707356,32.708192,-117.147139,-117.146362,0.093,0.0727
276,32.77075,-117.069215,1002.273631,1.00227,2023/5/31,2023/6/13,2023,5,2023,6,13,1.86,48,9.95,38.05,4.82,37.48033,0.005,True,True,False,0.00497512,650,32.763881,-117.064653,0.8748,32.761976,32.779211,-117.079742,-117.058615,1.9164,1.9753
277,32.779669,-117.106463,273.597938,0.2736,2024/11/13,2024/11/26,2024,11,2024,11,13,1.86,12,0.2,11.8,59.57,37.247911,0.005,True,True,False,0.00497512,21,32.779467,-117.105946,0.0533,32.778185,32.780178,-117.108963,-117.103568,0.2216,0.5044
278,32.755566,-117.108673,164.740594,0.16474,2022/11/23,2022/12/6,2022,11,2022,12,13,1.86,24,2.04,21.96,11.75,37.179756,0.005,True,True,False,0.00497512,201,32.755746,-117.10934,0.0655,32.754136,32.757032,-117.110411,-117.107113,0.322,0.3084
279,32.748937,-117.208041,7.738647,0.00774,2023/4/12,2023/4/25,2023,4,2023,4,13,1.86,13,0.28,12.72,46.37,37.158805,0.005,True,True,False,0.00497512,21,32.748956,-117.208055,0.0025,32.748905,32.748986,-117.208099,-117.207982,0.009,0.0109
280,32.71464,-117.1524,6.523694,0.00652,2024/9/18,2024/10/8,2024,9,2024,10,20,2.86,27,2.79,24.21,9.68,37.076909,0.005,True,True,False,0.00497512,161,32.71462,-117.152404,0.0022,32.714581,32.714674,-117.152469,-117.152332,0.0103,0.0128
281,32.733645,-117.156915,97.541532,0.09754,2024/7/17,2024/9/17,2024,7,2024,9,62,8.86,31,3.91,27.09,7.92,37.073702,0.005,True,True,False,0.00497512,68,32.733402,-117.157006,0.0284,32.733053,32.734163,-117.157755,-117.156062,0.1234,0.1584
282,32.711675,-117.145394,152.48663,0.15249,2024/3/27,2024/5/28,2024,3,2024,5,62,8.86,70,20.32,49.68,3.45,36.92418,0.005,True,True,False,0.00497512,324,32.712387,-117.145721,0.0849,32.710499,32.71298,-117.146989,-117.143925,0.2759,0.2867
283,32.709354,-117.149456,6.920904,0.00692,2022/7/27,2022/8/2,2022,7,2022,8,6,0.86,11,0.14,10.86,76.88,36.908225,0.005,True,True,False,0.00497512,10,32.709352,-117.149436,0.0019,32.709297,32.709408,-117.149486,-117.149392,0.0123,0.0088
284,32.708279,-117.152432,17.069717,0.01707,2024/1/3,2024/2/27,2024,1,2024,2,55,7.86,46,9.34,36.66,4.93,36.687916,0.005,True,True,False,0.00497512,136,32.708319,-117.152407,0.005,32.708192,32.70841,-117.15261,-117.152252,0.0242,0.0335
285,32.722517,-117.155887,348.372266,0.34837,2024/2/21,2024/4/16,2024,2,2024,4,55,7.86,109,42.21,66.79,2.58,36.636934,0.005,True,True,False,0.00497512,785,32.721843,-117.157017,0.1296,32.719469,32.725464,-117.159561,-117.153502,0.6666,0.5668
286,32.758889,-117.157124,401.411273,0.40141,2023/2/1,2023/3/21,2023,2,2023,3,48,6.86,20,1.26,18.74,15.9,36.580366,0.005,True,True,False,0.00497512,29,32.758249,-117.157902,0.1017,32.755605,32.762002,-117.161309,-117.155333,0.7113,0.5588
287,32.714581,-117.156617,5.555741,0.00556,2022/11/16,2022/12/13,2022,11,2022,12,27,3.86,15,0.51,14.49,29.55,36.300536,0.005,True,True,False,0.00497512,27,32.71458,-117.156621,0.0004,32.71454,32.714628,-117.156669,-117.156578,0.0098,0.0085
288,32.720848,-117.163393,26.99109,0.02699,2023/9/27,2023/10/3,2023,9,2023,10,6,0.86,17,0.78,16.22,21.93,36.273483,0.005,True,True,False,0.00497512,89,32.72085,-117.16336,0.0031,32.720607,32.721052,-117.163671,-117.163113,0.0495,0.0522
289,32.694193,-117.125303,26.897966,0.0269,2023/10/4,2024/1/9,2023,10,2024,1,97,13.86,31,4.05,26.95,7.66,36.170108,0.005,True,True,False,0.00497512,38,32.694217,-117.125322,0.0032,32.693951,32.694412,-117.125433,-117.125229,0.0513,0.0191
290,32.71448,-117.154007,23.270965,0.02327,2024/3/27,2024/4/2,2024,3,2024,4,6,0.86,15,0.52,14.48,29.01,36.034069,0.005,True,True,False,0.00497512,79,32.71453,-117.153964,0.0069,32.714296,32.714674,-117.154231,-117.15378,0.042,0.0422
291,32.793945,-117.250694,81.079228,0.08108,2024/1/3,2024/8/6,2024,1,2024,8,216,30.86,65,18.28,46.72,3.56,35.740378,0.005,True,True,False,0.00497512,75,32.794053,-117.250494,0.0222,32.793294,32.794557,-117.250962,-117.249856,0.1404,0.1034
292,32.717217,-117.154186,15.473409,0.01547,2023/10/4,2023/10/31,2023,10,2023,10,27,3.86,22,1.74,20.26,12.67,35.59444,0.005,True,True,False,0.00497512,1,32.717217,-117.154186,0.0,32.717217,32.717217,-117.154186,-117.154186,0.0,0.0
293,32.745035,-117.158666,26.784886,0.02678,2024/1/3,2024/1/30,2024,1,2024,1,27,3.86,18,0.97,17.03,18.5,35.49513,0.005,True,True,False,0.00497512,26,32.745183,-117.158716,0.0171,32.745035,32.745245,-117.158897,-117.158508,0.0234,0.0364
294,32.801608,-117.011988,51.332201,0.05133,2022/1/1,2022/1/18,2022,1,2022,1,17,2.43,11,0.16,10.84,67.42,35.483609,0.005,True,True,False,0.00497512,7,32.801313,-117.011979,0.0328,32.801153,32.801608,-117.012081,-117.011872,0.0506,0.0195
295,32.756235,-117.203504,124.003305,0.124,2024/5/15,2024/7/23,2024,5,2024,7,69,9.86,32,4.48,27.52,7.14,35.375425,0.005,True,True,False,0.00497512,68,32.756303,-117.204029,0.0496,32.75527,32.757306,-117.204747,-117.202875,0.2264,0.1751
296,32.880772,-117.162447,2459.969554,2.45997,2024/8/7,2024/11/12,2024,8,2024,11,97,13.86,56,14.14,41.86,3.96,35.213841,0.005,True,True,False,0.00497512,179,32.89212,-117.163668,1.267,32.87666,32.901728,-117.188274,-117.14226,2.7874,4.2969
297,32.75518,-117.206769,153.032195,0.15303,2023/2/15,2023/4/4,2023,2,2023,4,48,6.86,35,5.53,29.47,6.33,35.123096,0.005,True,True,False,0.00497512,143,32.755305,-117.206053,0.0684,32.754005,32.756478,-117.208096,-117.205141,0.275,0.2763
298,32.796836,-117.226875,305.422188,0.30542,2023/3/8,2023/4/4,2023,3,2023,4,27,3.86,16,0.69,15.31,23.32,35.077086,0.005,True,True,False,0.00497512,33,32.796571,-117.228222,0.1293,32.796136,32.797164,-117.230044,-117.225078,0.1143,0.4642
299,32.744207,-117.079122,38.449966,0.03845,2022/9/28,2023/1/10,2022,9,2023,1,104,14.86,22,1.79,20.21,12.28,34.974845,0.005,True,True,False,0.00497512,24,32.74426,-117.079273,0.0153,32.743929,32.74452,-117.079422,-117.07907,0.0657,0.0329
300,32.748728,-117.159602,30.263492,0.03026,2024/6/26,2024/10/8,2024,6,2024,10,104,14.86,34,5.22,28.78,6.52,34.95246,0.005,True,True,False,0.00497512,57,32.748593,-117.159448,0.0208,32.748485,32.748898,-117.159732,-117.15938,0.0459,0.0329
301,32.717214,-117.156041,40.431922,0.04043,2024/5/1,2024/5/28,2024,5,2024,5,27,3.86,35,5.57,29.43,6.28,34.893412,0.005,True,True,False,0.00497512,192,32.717165,-117.156197,0.0156,32.716857,32.717564,-117.156466,-117.155617,0.0786,0.0794
302,32.762282,-117.110755,47.235775,0.04724,2022/6/29,2022/8/9,2022,6,2022,8,41,5.86,29,3.63,25.37,7.98,34.872567,0.005,True,True,False,0.00497512,78,32.762252,-117.110771,0.0037,32.761905,32.762694,-117.111166,-117.110279,0.0877,0.0829
303,32.801107,-117.233294,114.915007,0.11492,2022/11/2,2022/12/13,2022,11,2022,12,41,5.86,15,0.56,14.44,26.73,34.851068,0.005,True,True,False,0.00497512,18,32.801021,-117.233422,0.0153,32.800675,32.80119,-117.234494,-117.233031,0.0573,0.1367
304,32.753777,-117.250844,25.264975,0.02526,2024/9/18,2024/9/24,2024,9,2024,9,6,0.86,10,0.11,9.89,87.6,34.842751,0.005,True,True,False,0.00497512,17,32.753787,-117.250907,0.006,32.753643,32.753926,-117.251072,-117.250584,0.0315,0.0456
305,32.744408,-117.160232,61.541471,0.06154,2023/5/10,2023/5/16,2023,5,2023,5,6,0.86,12,0.25,11.75,48.29,34.775295,0.005,True,True,False,0.00497512,28,32.744342,-117.160262,0.0079,32.744053,32.744472,-117.160574,-117.159671,0.0466,0.0845
306,32.765268,-117.156775,162.30571,0.16231,2023/9/13,2023/10/31,2023,9,2023,10,48,6.86,25,2.54,22.46,9.84,34.712774,0.005,True,True,False,0.00497512,42,32.765376,-117.156007,0.0728,32.764421,32.765736,-117.158367,-117.155075,0.1462,0.3078
307,32.928298,-117.004374,9299.006072,9.29901,2022/6/15,2022/6/21,2022,6,2022,6,6,0.86,20,1.4,18.6,14.27,34.564017,0.005,True,True,False,0.00497512,193,32.954844,-117.089449,8.47,32.893214,32.992662,-117.100968,-117.003785,11.0581,9.0702
308,32.592809,-117.015054,14924.148549,14.92415,2023/1/18,2023/2/21,2023,1,2023,2,34,4.86,177,88.48,88.52,2.0,34.237312,0.005,True,True,False,0.00497512,2809,32.632979,-117.069436,6.7747,32.543608,32.720521,-117.127629,-116.902812,19.6718,21.0617
309,32.74844,-117.12305,8.43748,0.00844,2022/6/8,2022/6/28,2022,6,2022,6,20,2.86,13,0.36,12.64,36.39,34.083922,0.005,True,True,False,0.00497512,17,32.748438,-117.123068,0.0017,32.748388,32.748492,-117.123123,-117.123,0.0116,0.0115
310,32.749142,-117.120715,43.53597,0.04354,2024/10/16,2024/11/5,2024,10,2024,11,20,2.86,12,0.26,11.74,45.4,34.050785,0.005,True,True,False,0.00497512,18,32.749075,-117.120629,0.0109,32.748782,32.749313,-117.120965,-117.12025,0.059,0.0669
311,32.805567,-117.26148,44.535457,0.04454,2024/11/20,2024/12/10,2024,11,2024,12,20,2.86,11,0.19,10.81,58.89,34.01989,0.005,True,True,False,0.00497512,15,32.805529,-117.261497,0.0045,32.805387,32.805658,-117.261906,-117.261324,0.0301,0.0544
312,32.708662,-117.15128,5.461539,0.00546,2022/6/8,2022/7/12,2022,6,2022,7,34,4.86,14,0.47,13.53,29.65,33.925672,0.005,True,True,False,0.00497512,3,32.708662,-117.151303,0.0022,32.708662,32.708663,-117.151338,-117.15128,0.0001,0.0054
313,32.753993,-117.08895,342.406101,0.34241,2024/2/28,2024/5/21,2024,2,2024,5,83,11.86,55,14.2,40.8,3.87,33.677045,0.005,True,True,False,0.00497512,177,32.7545,-117.089763,0.0946,32.751064,32.757019,-117.09256,-117.08609,0.6622,0.605
314,32.791155,-117.170012,172.739401,0.17274,2022/11/9,2023/1/31,2022,11,2023,1,83,11.86,29,3.81,25.19,7.6,33.645481,0.005,True,True,False,0.00497512,56,32.791502,-117.169959,0.0389,32.790466,32.792417,-117.171467,-117.168167,0.2169,0.3085
315,32.756292,-117.126048,32.448254,0.03245,2024/3/6,2024/3/12,2024,3,2024,3,6,0.86,10,0.13,9.87,76.84,33.548189,0.005,True,True,False,0.00497512,19,32.756211,-117.126022,0.0093,32.756013,32.756497,-117.126274,-117.125861,0.0538,0.0386
316,32.710307,-117.149473,15.58396,0.01558,2022/12/28,2023/1/31,2022,12,2023,1,34,4.86,20,1.48,18.52,13.47,33.493147,0.005,True,True,False,0.00497512,57,32.710361,-117.149442,0.0066,32.710186,32.710446,-117.149604,-117.149318,0.0289,0.0268
317,32.713644,-117.141609,109.596431,0.1096,2024/8/28,2024/9/24,2024,8,2024,9,27,3.86,17,0.92,16.08,18.43,33.464994,0.005,True,True,False,0.00497512,38,32.71327,-117.141683,0.0422,32.712696,32.713818,-117.142767,-117.141021,0.1248,0.1634
318,32.707848,-117.115099,1724.484219,1.72448,2024/8/21,2024/11/12,2024,8,2024,11,83,11.86,160,77.57,82.43,2.06,33.443367,0.005,True,True,False,0.00497512,1106,32.708534,-117.118358,0.3143,32.692847,32.722077,-117.133317,-117.096965,3.2502,3.4012
319,32.710456,-117.147344,107.96144,0.10796,2024/6/26,2024/11/26,2024,6,2024,11,153,21.86,89,32.38,56.62,2.75,33.389132,0.005,True,True,False,0.00497512,252,32.710445,-117.147567,0.0209,32.709492,32.711425,-117.148489,-117.146392,0.2149,0.1962
320,32.769439,-117.058769,63.603833,0.0636,2023/10/4,2023/10/17,2023,10,2023,10,13,1.86,11,0.2,10.8,55.52,33.383342,0.005,True,True,False,0.00497512,11,32.769509,-117.058774,0.0078,32.769426,32.76988,-117.0592,-117.058583,0.0505,0.0577
321,32.74553,-117.129983,136.292693,0.13629,2023/10/25,2024/10/1,2023,10,2024,10,342,48.86,91,33.59,57.41,2.71,33.293561,0.005,True,True,False,0.00497512,100,32.746067,-117.129774,0.0629,32.744314,32.746499,-117.130362,-117.128766,0.243,0.1493
322,32.772108,-117.081368,142.18285,0.14218,2023/6/14,2023/7/18,2023,6,2023,7,34,4.86,14,0.5,13.5,28.18,33.239235,0.005,True,True,False,0.00497512,14,32.771699,-117.081198,0.0481,32.771387,32.772185,-117.081662,-117.080115,0.0887,0.1446
323,32.790888,-117.205805,54.63249,0.05463,2023/9/6,2023/9/12,2023,9,2023,9,6,0.86,14,0.5,13.5,28.14,33.217808,0.005,True,True,False,0.00497512,60,32.790729,-117.205929,0.0212,32.790417,32.791268,-117.206134,-117.205621,0.0946,0.048
324,32.725566,-117.16103,16.696146,0.0167,2024/8/7,2024/8/20,2024,8,2024,8,13,1.86,10,0.13,9.87,74.29,33.214681,0.005,True,True,False,0.00497512,11,32.725566,-117.161027,0.0002,32.725457,32.725714,-117.161074,-117.161003,0.0286,0.0066
325,32.76627,-117.058904,13.64496,0.01364,2024/2/21,2024/4/2,2024,2,2024,4,41,5.86,38,7.02,30.98,5.42,33.214571,0.005,True,True,False,0.00497512,170,32.766249,-117.058976,0.0071,32.766154,32.766377,-117.059048,-117.058766,0.0248,0.0264
326,32.718813,-117.162859,97.93421,0.09793,2022/9/14,2022/9/20,2022,9,2022,9,6,0.86,20,1.52,18.48,13.12,33.011079,0.005,True,True,False,0.00497512,250,32.719198,-117.162792,0.0433,32.718102,32.719688,-117.163818,-117.161904,0.1764,0.1791
327,32.708338,-117.153074,5.884233,0.00588,2022/8/31,2022/11/8,2022,8,2022,11,69,9.86,24,2.48,21.52,9.68,32.970283,0.005,True,True,False,0.00497512,41,32.708336,-117.153073,0.0003,32.708295,32.708386,-117.153137,-117.153013,0.0101,0.0116
328,32.759498,-117.108445,55.392808,0.05539,2022/6/8,2022/6/14,2022,6,2022,6,6,0.86,13,0.39,12.61,33.21,32.929833,0.005,True,True,False,0.00497512,57,32.759343,-117.108461,0.0173,32.759002,32.759993,-117.108592,-117.108301,0.1102,0.0272
329,32.793785,-117.209231,65.60609,0.06561,2023/7/12,2023/8/8,2023,7,2023,8,27,3.86,18,1.13,16.87,15.86,32.886453,0.005,True,True,False,0.00497512,34,32.793781,-117.209125,0.0099,32.793379,32.794371,-117.209386,-117.20869,0.1103,0.0651
330,32.711013,-117.150475,67.573027,0.06757,2022/3/23,2022/4/5,2022,3,2022,4,13,1.86,52,13.07,38.93,3.98,32.884323,0.005,True,True,False,0.00497512,1078,32.711021,-117.150329,0.0137,32.71041,32.711607,-117.150963,-117.149772,0.1331,0.1114
331,32.712713,-117.159726,26.511244,0.02651,2022/9/21,2022/10/18,2022,9,2022,10,27,3.86,19,1.34,17.66,14.14,32.678565,0.005,True,True,False,0.00497512,52,32.712587,-117.159816,0.0163,32.712477,32.712783,-117.159994,-117.15957,0.034,0.0397
332,32.750139,-117.1238,16.812918,0.01681,2023/6/14,2023/8/15,2023,6,2023,8,62,8.86,30,4.3,25.7,6.98,32.603136,0.005,True,True,False,0.00497512,60,32.750156,-117.123727,0.0071,32.750026,32.750278,-117.123886,-117.123621,0.028,0.0248
333,32.950422,-117.108639,188.92754,0.18893,2022/8/17,2022/9/6,2022,8,2022,9,20,2.86,12,0.3,11.7,39.98,32.5614,0.005,True,True,False,0.00497512,13,32.950498,-117.108373,0.0262,32.948792,32.95161,-117.109203,-117.107453,0.3133,0.1633
334,32.751841,-117.155566,292.191591,0.29219,2022/6/1,2022/6/7,2022,6,2022,6,6,0.86,33,5.36,27.64,6.15,32.332527,0.005,True,True,False,0.00497512,820,32.750623,-117.155574,0.1354,32.749272,32.753586,-117.158506,-117.152463,0.4797,0.5651
335,32.70824,-117.151435,28.125806,0.02813,2022/7/6,2022/8/16,2022,7,2022,8,41,5.86,38,7.25,30.75,5.24,32.187437,0.005,True,True,False,0.00497512,174,32.708402,-117.151431,0.018,32.708177,32.70849,-117.151716,-117.151144,0.0348,0.0535
336,32.70876,-117.151777,10.880757,0.01088,2022/5/4,2022/5/24,2022,5,2022,5,20,2.86,20,1.6,18.4,12.5,32.119081,0.005,True,True,False,0.00497512,81,32.708748,-117.15182,0.0043,32.708665,32.70884,-117.151879,-117.151763,0.0195,0.0109
337,32.762045,-117.067084,64.512351,0.06451,2024/6/5,2024/6/11,2024,6,2024,6,6,0.86,16,0.84,15.16,19.06,31.999354,0.005,True,True,False,0.00497512,119,32.762141,-117.066739,0.034,32.761599,32.762536,-117.067084,-117.066453,0.1042,0.059
338,32.711002,-117.15043,18.466222,0.01847,2024/4/24,2024/5/7,2024,4,2024,5,13,1.86,22,2.09,19.91,10.52,31.863446,0.005,True,True,False,0.00497512,161,32.710987,-117.150372,0.0057,32.710847,32.711151,-117.150584,-117.150248,0.0338,0.0314
339,32.584236,-117.030273,3855.50748,3.85551,2024/7/3,2024/12/17,2024,7,2024,12,167,23.86,138,64.26,73.74,2.15,31.763688,0.005,True,True,False,0.00497512,455,32.566963,-117.042303,2.227,32.550176,32.593177,-117.070073,-116.996004,4.7815,6.9397
340,32.738311,-117.148797,168.901989,0.1689,2023/1/11,2023/2/7,2023,1,2023,2,27,3.86,14,0.55,13.45,25.23,31.748126,0.005,True,True,False,0.00497512,24,32.738746,-117.14762,0.1202,32.737979,32.739574,-117.148959,-117.14701,0.1774,0.1823
341,32.769573,-117.202996,113.455147,0.11346,2024/11/27,2024/12/17,2024,11,2024,12,20,2.86,10,0.16,9.84,63.98,31.743203,0.005,True,True,False,0.00497512,13,32.769583,-117.202732,0.0247,32.769016,32.770224,-117.203235,-117.201833,0.1343,0.1311
342,32.75378,-117.145347,58.315039,0.05832,2023/5/10,2023/5/23,2023,5,2023,5,13,1.86,28,3.8,24.2,7.37,31.717871,0.005,True,True,False,0.00497512,213,32.753864,-117.145298,0.0103,32.75329,32.75425,-117.145882,-117.14479,0.1067,0.1021
343,32.772324,-117.158587,405.312157,0.40531,2022/3/30,2022/4/12,2022,3,2022,4,13,1.86,27,3.5,23.5,7.72,31.692908,0.005,True,True,False,0.00497512,277,32.770838,-117.158711,0.1656,32.768825,32.775904,-117.162458,-117.154274,0.7871,0.7652
344,32.71916,-117.15502,48.03951,0.04804,2023/12/27,2024/1/16,2023,12,2024,1,20,2.86,19,1.42,17.58,13.35,31.660227,0.005,True,True,False,0.00497512,61,32.719199,-117.155048,0.0051,32.718753,32.719582,-117.155526,-117.15461,0.0922,0.0857
345,32.728501,-117.213838,18.243918,0.01824,2022/10/5,2023/3/7,2022,10,2023,3,153,21.86,38,7.39,30.61,5.14,31.602086,0.005,True,True,False,0.00497512,66,32.728504,-117.213816,0.0021,32.728371,32.728663,-117.213989,-117.213701,0.0325,0.0269
346,32.72292,-117.160717,20.98043,0.02098,2022/11/9,2023/1/3,2022,11,2023,1,55,7.86,25,2.92,22.08,8.56,31.593606,0.005,True,True,False,0.00497512,93,32.72305,-117.160692,0.0147,32.722773,32.723105,-117.160885,-117.160558,0.0369,0.0306
347,32.750599,-117.124968,124.470914,0.12447,2022/11/2,2022/12/13,2022,11,2022,12,41,5.86,26,3.22,22.78,8.08,31.537098,0.005,True,True,False,0.00497512,102,32.750476,-117.123884,0.1023,32.749919,32.75135,-117.125658,-117.123646,0.1591,0.1882
348,32.766298,-117.162335,29.001435,0.029,2023/7/12,2023/7/25,2023,7,2023,7,13,1.86,16,0.87,15.13,18.43,31.49016,0.005,True,True,False,0.00497512,54,32.766319,-117.162352,0.0028,32.766075,32.76646,-117.162526,-117.162026,0.0428,0.0468
349,32.794493,-117.173246,68.719901,0.06872,2023/7/19,2023/8/22,2023,7,2023,8,34,4.86,18,1.24,16.76,14.48,31.351394,0.005,True,True,False,0.00497512,28,32.794572,-117.172746,0.0475,32.794414,32.794891,-117.173246,-117.172515,0.053,0.0683
350,32.792917,-117.099519,15.240237,0.01524,2023/7/12,2023/9/19,2023,7,2023,9,69,9.86,26,3.26,22.74,7.98,31.271117,0.005,True,True,False,0.00497512,36,32.792928,-117.099573,0.0052,32.792836,32.793017,-117.099654,-117.099491,0.0201,0.0152
351,32.796356,-117.229387,58.820648,0.05882,2023/11/22,2023/11/28,2023,11,2023,11,6,0.86,9,0.1,8.9,85.89,31.182948,0.005,True,True,False,0.00497512,12,32.796221,-117.229806,0.0419,32.796136,32.79641,-117.229972,-117.229083,0.0305,0.0831
352,32.738031,-117.079425,42.799405,0.0428,2022/4/6,2022/9/20,2022,4,2022,9,167,23.86,38,7.51,30.49,5.06,31.141513,0.005,True,True,False,0.00497512,45,32.737997,-117.079413,0.004,32.73771,32.738342,-117.079752,-117.079145,0.0703,0.0568
353,32.706619,-117.159025,277.869062,0.27787,2024/2/7,2024/3/5,2024,2,2024,3,27,3.86,28,3.91,24.09,7.15,31.010492,0.005,True,True,False,0.00497512,126,32.706692,-117.158759,0.0262,32.704877,32.709101,-117.161627,-117.156432,0.4697,0.4861
354,32.711418,-117.150122,22.310225,0.02231,2022/6/1,2022/9/13,2022,6,2022,9,104,14.86,91,34.98,56.02,2.6,31.003521,0.005,True,True,False,0.00497512,354,32.71143,-117.150171,0.0048,32.711228,32.711606,-117.150355,-117.149889,0.042,0.0436
355,32.760012,-117.066851,58.359926,0.05836,2023/1/18,2023/1/31,2023,1,2023,1,13,1.86,20,1.72,18.28,11.64,30.812865,0.005,True,True,False,0.00497512,139,32.760187,-117.06689,0.0198,32.759743,32.760494,-117.067266,-117.066238,0.0835,0.0961
356,32.715007,-117.158196,32.266173,0.03227,2022/10/5,2022/10/25,2022,10,2022,10,20,2.86,56,15.76,40.24,3.55,30.774056,0.005,True,True,False,0.00497512,867,32.714888,-117.158311,0.0171,32.71472,32.715266,-117.158519,-117.157889,0.0607,0.0589
357,32.760415,-117.068927,53.129121,0.05313,2023/12/27,2024/1/16,2023,12,2024,1,20,2.86,20,1.72,18.28,11.61,30.768937,0.005,True,True,False,0.00497512,75,32.760484,-117.068638,0.0281,32.760109,32.760775,-117.069066,-117.068382,0.0741,0.064
358,32.787277,-117.233262,113.654733,0.11365,2024/7/24,2024/8/20,2024,7,2024,8,27,3.86,14,0.6,13.4,23.33,30.697364,0.005,True,True,False,0.00497512,24,32.787699,-117.233549,0.0541,32.786938,32.78822,-117.234402,-117.232516,0.1426,0.1763
359,32.746843,-117.250854,17.447309,0.01745,2023/8/16,2023/8/22,2023,8,2023,8,6,0.86,11,0.26,10.74,42.84,30.588484,0.005,True,True,False,0.00497512,31,32.746859,-117.250882,0.0032,32.746701,32.746991,-117.250989,-117.250759,0.0322,0.0215
360,32.762366,-117.064221,37.127371,0.03713,2023/8/23,2023/8/29,2023,8,2023,8,6,0.86,19,1.52,17.48,12.54,30.56437,0.005,True,True,False,0.00497512,150,32.762233,-117.064319,0.0174,32.762039,32.762567,-117.064522,-117.063958,0.0587,0.0527
361,32.71485,-117.158236,11.655051,0.01166,2022/4/20,2022/5/3,2022,4,2022,5,13,1.86,29,4.32,24.68,6.72,30.558883,0.005,True,True,False,0.00497512,367,32.714842,-117.158272,0.0035,32.714748,32.714953,-117.158359,-117.158144,0.0228,0.0201
362,32.714285,-117.158536,20.520887,0.02052,2023/10/11,2023/12/5,2023,10,2023,12,55,7.86,51,13.42,37.58,3.8,30.521787,0.005,True,True,False,0.00497512,197,32.714264,-117.158417,0.0114,32.714111,32.714448,-117.158714,-117.158318,0.0375,0.037
363,32.716831,-117.153892,61.803083,0.0618,2024/3/6,2024/4/9,2024,3,2024,4,34,4.86,42,9.35,32.65,4.49,30.465244,0.005,True,True,False,0.00497512,200,32.716931,-117.154118,0.0239,32.716339,32.717348,-117.15455,-117.153467,0.1122,0.1013
364,32.718663,-117.148543,81.379106,0.08138,2023/6/28,2023/7/4,2023,6,2023,7,6,0.86,14,0.61,13.39,22.8,30.391547,0.005,True,True,False,0.00497512,97,32.718361,-117.148358,0.0378,32.717932,32.719173,-117.148883,-117.147764,0.138,0.1047
365,32.732528,-117.161125,25.522389,0.02552,2024/8/14,2024/9/3,2024,8,2024,9,20,2.86,10,0.18,9.82,55.5,30.343562,0.005,True,True,False,0.00497512,10,32.732601,-117.161117,0.0082,32.732476,32.732756,-117.161163,-117.16093,0.0311,0.0218
366,32.827826,-117.166498,316.914912,0.31691,2022/9/28,2023/9/19,2022,9,2023,9,356,50.86,126,57.54,68.46,2.19,30.325177,0.005,True,True,False,0.00497512,167,32.827996,-117.16608,0.0433,32.825169,32.830507,-117.168231,-117.163682,0.5936,0.425
367,32.748936,-117.163279,42.745046,0.04275,2022/8/10,2022/8/30,2022,8,2022,8,20,2.86,16,0.94,15.06,17.03,30.29852,0.005,True,True,False,0.00497512,47,32.748981,-117.163302,0.0055,32.748592,32.749303,-117.163584,-117.162994,0.0791,0.0552
368,32.708139,-117.153277,17.65247,0.01765,2024/4/3,2024/4/23,2024,4,2024,4,20,2.86,20,1.78,18.22,11.24,30.174524,0.005,True,True,False,0.00497512,94,32.708228,-117.15336,0.0126,32.708111,32.708297,-117.153464,-117.153115,0.0207,0.0327
369,32.801166,-117.165007,195.713397,0.19571,2023/9/27,2023/10/3,2023,9,2023,10,6,0.86,10,0.19,9.81,53.37,29.96044,0.005,True,True,False,0.00497512,22,32.801221,-117.164998,0.0062,32.800454,32.801881,-117.166919,-117.164122,0.1587,0.2614
370,32.714392,-117.155484,73.077893,0.07308,2024/6/19,2024/12/24,2024,6,2024,12,188,26.86,61,18.66,42.34,3.27,29.925076,0.005,True,True,False,0.00497512,101,32.714616,-117.155292,0.0307,32.713881,32.715027,-117.156219,-117.154763,0.1274,0.1362
